e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
0,130.29600524902344,1,0,29,2,3.5,0,0
0,95.45999908447266,1,0,49,5,29.8799991607666,0,0
1,101.53199768066406,1,0,49,2,8.5649995803833,0,1
0,12,0,0,34,5,0.019999999552965164,0,0
0,17.639999389648438,0,0,35,4,0,0,0
0,14.66100025177002,0,0,25,1,0.024000000208616257,0,0
0,17.64900016784668,0,1,31,1,1.9600000381469727,0,0
0,18.959999084472656,0,1,46,1,0,0,0
1,21.989999771118164,1,0,44,4,5.632999897003174,1,0
1,38.49599838256836,1,0,25,3,-0.010999999940395355,1,0
0,20.760000228881836,1,0,39,2,-0.30000001192092896,0,0
0,12.960000038146973,1,0,44,8,0.9990000128746033,0,0
0,20.81100082397461,1,0,32,3,0.3400000035762787,0,0
1,28.049999237060547,1,0,39,5,0,0,0
0,27.719999313354492,1,0,31,2,-0.8700000047683716,0,0
1,30.714000701904297,1,1,33,5,-13.229000091552734,1,0
0,115.58399963378906,1,0,40,2,-409,0,0
0,67.00499725341797,1,0,36,5,-12.300000190734863,0,0
0,26.016000747680664,0,0,42,2,51.20000076293945,0,0
0,32.85599899291992,0,0,32,2,15.800000190734863,0,0
1,18.17099952697754,1,0,31,5,1.0110000371932983,1,0
1,38.9640007019043,0,0,55,2,-7.179999828338623,0,0
1,31.05900001525879,1,0,62,2,9.24899959564209,0,1
0,20.423999786376953,1,0,37,4,-3.6500000953674316,0,0
0,23.702999114990234,1,0,39,5,-16.746999740600586,0,0
1,10.791000366210938,1,1,29,4,-1.0870000123977661,0,0
0,19.3799991607666,0,1,27,3,-3.7300000190734863,0,0
0,21.149999618530273,1,0,32,2,-1.9500000476837158,0,0
0,12.083999633789062,0,0,26,2,0,0,0
0,11.789999961853027,1,0,61,3,-3.450000047683716,0,0
0,25.356000900268555,1,0,33,4,-0.6549999713897705,0,0
1,19.20599937438965,1,0,26,4,-0.375,1,0
1,87.66300201416016,1,0,55,4,-4.699999809265137,0,0
0,51.060001373291016,0,1,37,1,7.999000072479248,0,1
0,11.451000213623047,1,0,50,3,20.24799919128418,0,0
0,34.73099899291992,1,0,45,3,0.10000000149011612,0,0
0,25.9950008392334,1,0,27,5,-3.247999906539917,0,0
0,16.649999618530273,0,0,59,2,2.499000072479248,0,0
1,57.768001556396484,0,0,37,1,46.058998107910156,1,1
0,27.584999084472656,1,0,63,2,4.599999904632568,0,1
1,30,1,0,35,2,-2,0,0
0,50.400001525878906,1,0,26,3,-0.6110000014305115,0,0
0,27.54599952697754,0,0,28,1,-5.5,0,0
1,38.604000091552734,1,0,26,2,7.196000099182129,1,1
1,51.974998474121094,1,0,63,2,35.749000549316406,1,1
0,35.80500030517578,0,0,38,4,0.15000000596046448,0,0
0,24.56100082397461,1,0,57,3,4.46999979019165,0,0
0,12.911999702453613,1,0,52,4,-1.649999976158142,0,0
1,31.131000518798828,0,0,42,3,5.327000141143799,0,0
0,23.13599967956543,1,0,64,2,64.5989990234375,0,1
1,52.11000061035156,1,0,47,2,113.5999984741211,1,1
0,48.029998779296875,1,0,50,4,15.097999572753906,0,1
0,44.5890007019043,1,0,57,8,34.999000549316406,0,1
0,65.33399963378906,1,0,31,4,10.175000190734863,0,0
1,16.091999053955078,0,0,61,2,42.150001525878906,1,0
1,44.29800033569336,1,0,43,5,28.469999313354492,0,1
0,13.029000282287598,0,0,31,1,15.041999816894531,0,0
0,32.43600082397461,1,0,56,2,-0.5450000166893005,0,0
0,26.610000610351562,1,1,41,4,4.414999961853027,0,0
1,36.720001220703125,1,1,30,3,6,1,0
0,15,0,0,51,1,0,0,0
1,42.75,1,0,38,4,53,1,0
0,41.56800079345703,1,0,40,2,2.822999954223633,0,0
0,30,0,0,41,3,33.499000549316406,0,1
0,49.284000396728516,1,0,28,4,-2.875,0,0
1,36.75,0,0,36,4,1.399999976158142,0,0
0,73.68000030517578,1,1,33,2,4.150000095367432,0,0
0,28.049999237060547,0,1,34,1,-0.4000000059604645,0,0
1,42.150001525878906,0,1,26,1,5.5,1,0
0,49.20000076293945,1,0,30,2,25,0,0
0,41.92499923706055,1,1,27,2,-1,0,0
0,32.000999450683594,0,1,26,1,-1.1399999856948853,0,0
0,17.700000762939453,0,1,28,1,0,0,0
0,33.43199920654297,1,0,63,7,-6.900000095367432,0,0
0,22.395000457763672,1,0,49,5,-1.5640000104904175,0,0
0,43.02000045776367,1,0,58,4,10,0,1
0,38.130001068115234,1,0,30,4,0.30000001192092896,0,0
0,51.32699966430664,1,0,45,2,29.81999969482422,0,1
0,16.374000549316406,1,0,46,6,-1.218000054359436,0,0
1,28.079999923706055,1,0,43,5,18.93000030517578,0,0
0,18.44700050354004,1,0,25,4,-0.8289999961853027,0,0
0,57.624000549316406,0,1,36,1,0.30000001192092896,0,0
0,36.599998474121094,1,0,55,2,4.298999786376953,0,0
0,43.22999954223633,0,1,28,1,1.399999976158142,0,0
1,41.459999084472656,1,0,28,4,15.899999618530273,1,0
1,48.92100143432617,1,0,36,5,-3.3010001182556152,1,0
0,14.1899995803833,1,0,60,2,16.174999237060547,0,0
0,23.243999481201172,0,1,60,1,0.4000000059604645,0,0
0,50.834999084472656,1,0,42,4,14.49899959564209,0,1
0,84.99299621582031,1,0,44,3,6.9730000495910645,0,0
0,10.836000442504883,0,0,27,3,0.5989999771118164,0,0
0,88.4219970703125,1,0,53,5,4.619999885559082,0,1
0,23.100000381469727,1,1,62,2,47.99800109863281,0,0
1,20.38800048828125,1,0,38,4,0.5,0,0
0,14.579999923706055,0,0,29,3,-1,0,0
1,28.635000228881836,0,1,27,1,2.299999952316284,1,1
0,17.214000701904297,0,0,44,1,0,0,0
0,23.108999252319336,1,0,60,2,17.600000381469727,0,1
1,26.13599967956543,1,0,36,5,13.399999618530273,1,0
0,50.38800048828125,1,0,31,2,12.399999618530273,0,0
0,52.2599983215332,1,0,43,5,28.499000549316406,0,1
0,56.5890007019043,1,0,43,4,-11.649999618530273,0,1
1,71.25,1,0,33,4,29.649999618530273,1,1
0,18.695999145507812,1,0,37,3,6.499000072479248,0,0
0,12.215999603271484,0,0,29,1,-1.899999976158142,0,0
0,13.338000297546387,0,0,39,6,0,0,0
0,11.628000259399414,0,1,57,1,-3,0,0
1,38.07600021362305,0,0,61,2,131.66299438476562,1,1
1,17.900999069213867,1,1,30,4,-2.0390000343322754,0,0
0,33.066001892089844,1,0,40,4,1.7000000476837158,0,0
0,45.452999114990234,1,0,42,4,-2.8469998836517334,0,0
0,25.3799991607666,0,1,64,1,22.999000549316406,0,1
1,54.90599822998047,1,0,30,5,2.7980000972747803,1,0
1,18.965999603271484,1,0,34,5,-1,0,1
0,73.68599700927734,1,0,58,3,88.9990005493164,0,1
1,56.66999816894531,1,0,43,4,16,1,0
1,31.202999114990234,0,1,28,2,5.5279998779296875,1,0
1,19.488000869750977,1,0,33,4,3.5,1,0
1,20.010000228881836,0,0,45,4,4.300000190734863,0,1
0,19.06800079345703,0,0,43,3,-7.303999900817871,0,0
0,51.43199920654297,0,0,38,3,-1.694000005722046,0,0
1,104.4000015258789,1,0,50,3,182.5,1,1
0,38.832000732421875,0,0,52,2,132.67100524902344,0,1
1,84.069000244140625,1,0,50,4,99.9000015258789,1,1
0,41.49599838256836,0,0,38,1,0,0,0
1,44.09400177001953,1,0,26,2,-5.599999904632568,1,0
1,73.91999816894531,0,1,52,1,98.858001708984375,1,0
0,13.74899959564209,0,0,33,1,0.4000000059604645,0,0
1,64.03800201416016,1,0,31,2,11.668999671936035,1,0
1,59.76900100708008,1,0,46,4,77,0,1
1,66.9209976196289,1,0,60,2,117.9990005493164,1,1
0,55.34400177001953,1,0,44,4,73.4990005493164,0,0
0,48.13800048828125,1,0,39,4,-14.090999603271484,0,0
0,17.034000396728516,1,0,42,1,2,0,1
0,24.915000915527344,1,0,34,7,2.559000015258789,0,0
0,22.200000762939453,0,1,27,1,-2.8499999046325684,0,0
0,19.211999893188477,0,1,38,1,-2.7799999713897705,0,0
1,69.839996337890625,1,0,41,2,4.099999904632568,1,0
0,28.944000244140625,1,0,45,3,-3.0880000591278076,0,0
1,26.790000915527344,0,0,41,1,8.590999603271484,1,1
0,72.6719970703125,1,1,52,3,17.89900016784668,0,0
1,37.619998931884766,1,0,44,2,17.965999603271484,1,1
0,17.64299964904785,0,1,28,1,-1.2000000476837158,0,0
0,13.1850004196167,0,0,37,2,0.7990000247955322,0,0
0,29.615999221801758,1,0,30,3,5.099999904632568,0,1
1,41.19599914550781,0,0,40,2,30.350000381469727,1,0
1,43.91999816894531,0,1,49,2,24.972000122070312,1,0
1,71.11799621582031,1,0,45,12,11.88700008392334,1,1
1,38.090999603271484,1,0,42,4,10.699999809265137,1,0
1,68.01000213623047,1,0,54,2,24.961000442504883,1,1
0,27.79199981689453,1,0,43,3,0.4490000009536743,0,1
0,58.5989990234375,1,0,43,5,-5.389999866485596,0,0
0,42.5099983215332,1,0,29,2,3.700000047683716,0,0
0,20.399999618530273,0,0,39,3,0,0,0
0,20.700000762939453,0,0,52,1,4.099999904632568,0,0
0,34.92300033569336,0,1,29,1,-5.349999904632568,0,0
0,17.441999435424805,0,0,45,5,0,0,0
1,74.52300262451172,1,0,55,2,131.5989990234375,1,1
0,30.719999313354492,0,0,26,1,0.36000001430511475,0,0
1,45.04499816894531,0,1,50,1,40.94900131225586,1,1
0,42.689998626708984,1,0,49,4,0.0989999994635582,0,0
0,10.932000160217285,1,0,30,4,0,0,0
0,19.55699920654297,0,1,61,4,0.39899998903274536,0,0
0,19.23900032043457,1,0,30,6,-1.1950000524520874,0,0
1,14.282999992370605,0,0,27,2,0.10000000149011612,0,0
1,35.130001068115234,0,1,33,1,25.200000762939453,0,1
1,36.4109992980957,0,0,34,2,-26.670000076293945,1,0
1,106.06800079345703,1,0,37,2,26.5,1,0
0,29.864999771118164,1,1,52,2,18.75,0,1
0,49.290000915527344,1,0,58,6,2,0,0
0,15.46500015258789,1,1,58,2,145.00100708007812,0,1
1,61.20000076293945,1,0,52,2,45.94200134277344,1,0
1,38.99100112915039,0,0,64,2,7.982999801635742,1,0
1,70.26300048828125,1,0,48,4,90.089996337890625,1,0
1,75.44999694824219,1,1,41,3,-8.701000213623047,0,0
0,28.829999923706055,0,1,25,1,-1.2000000476837158,0,0
0,38.612998962402344,1,0,55,4,5.800000190734863,0,0
0,12.833999633789062,1,0,32,6,-9.732000350952148,0,0
1,84.68699645996094,1,0,40,2,74.80000305175781,1,1
1,22.104000091552734,0,0,25,1,-4.735000133514404,0,0
1,54.55799865722656,1,0,26,2,-13.1899995803833,1,0
1,77.457000732421875,1,0,41,4,17.950000762939453,1,0
1,66.39600372314453,1,0,46,4,38.900001525878906,1,1
1,24.33300018310547,1,0,37,5,0.699999988079071,1,0
1,60.060001373291016,1,0,64,2,46.98699951171875,1,0
1,40.49399948120117,1,0,49,4,-1.5019999742507935,1,0
1,77.70600128173828,1,0,42,5,22.100000381469727,1,0
0,53.090999603271484,1,0,40,3,0,0,0
0,68.8499984741211,1,0,40,2,7.454999923706055,0,0
1,36.900001525878906,1,0,39,3,35.29999923706055,1,0
0,24.809999465942383,0,1,31,1,-0.5009999871253967,0,0
0,23.44499969482422,1,0,59,2,9.600000381469727,0,1
1,73.115997314453125,1,0,59,6,41.099998474121094,1,0
1,71.8290023803711,1,0,39,4,11.75,1,0
1,74.0999984741211,1,0,45,5,67.0199966430664,1,1
0,15.458999633789062,0,0,34,3,15.100000381469727,0,0
0,33.36000061035156,1,0,59,2,20.600000381469727,0,1
0,18.263999938964844,0,0,51,2,-11,0,0
1,37.1879997253418,0,0,40,3,2.3989999294281006,1,0
0,26.98200035095215,0,0,61,1,-8.899999618530273,0,0
0,21.020999908447266,0,1,36,1,10.5600004196167,0,0
0,33.900001525878906,0,1,28,1,24.999000549316406,0,0
1,39.683998107910156,0,1,60,1,-13.899999618530273,1,0
1,30,1,1,43,1,0,0,0
1,64.5,0,1,35,1,22,1,0
0,20.459999084472656,0,0,28,1,-4.900000095367432,0,0
0,61.68000030517578,1,0,62,2,115.5,0,1
1,53.685001373291016,1,1,29,7,18.100000381469727,1,0
1,113.07599639892578,1,0,42,4,106.82499694824219,1,1
1,88.68900299072266,1,0,54,3,7.249000072479248,1,1
0,24.479999542236328,0,1,25,1,7,0,0
0,47.04600143432617,1,0,30,3,5.1579999923706055,0,0
0,90.30000305175781,1,0,45,4,24.5,0,1
1,55.944000244140625,1,0,53,2,1.5859999656677246,0,0
0,39.23400115966797,1,0,33,4,-1.1540000438690186,0,0
1,21.1200008392334,0,0,44,3,-4.199999809265137,0,0
0,29.219999313354492,1,0,36,4,-7.000999927520752,0,0
0,17.700000762939453,0,0,28,3,-2.799999952316284,0,0
1,39.84600067138672,1,0,48,5,-4.985000133514404,0,0
1,56.87699890136719,1,0,49,3,26.87700080871582,0,1
0,43.04999923706055,0,1,35,2,6.349999904632568,0,0
0,24.6299991607666,0,1,25,1,-3.799999952316284,0,0
1,120.06900024414062,1,0,45,4,4,0,0
1,37.16999816894531,1,0,28,2,-4.201000213623047,0,0
0,31.200000762939453,1,0,37,3,-1.1019999980926514,0,0
0,24.61199951171875,1,0,57,3,-8.800999641418457,0,0
0,18.902999877929688,1,0,35,5,-0.699999988079071,0,0
1,36.00299835205078,1,1,46,2,0.5,0,0
0,20.399999618530273,1,0,50,2,0,0,0
1,63.915000915527344,1,0,46,2,33.56700134277344,1,0
0,35.54999923706055,1,0,30,4,-1.8220000267028809,0,0
1,68.654998779296875,1,0,35,2,69,1,0
1,52.25400161743164,1,0,31,4,-8.729000091552734,1,0
0,11.75100040435791,0,0,52,1,-0.1120000034570694,0,0
1,63,1,0,53,4,127.18000030517578,1,1
0,45.150001525878906,1,0,49,4,0.30000001192092896,0,1
1,39.98099899291992,1,0,27,2,-21.54800033569336,0,0
1,73.34100341796875,1,0,42,4,2.1670000553131104,1,0
0,20.235000610351562,1,0,58,2,20.64900016784668,0,1
0,18.389999389648438,1,0,44,2,15.199000358581543,0,1
1,29.73900032043457,1,0,28,3,3.428999900817871,1,0
0,56.54999923706055,1,0,42,4,12.821000099182129,0,1
0,37.323001861572266,1,0,29,3,-9.649999618530273,0,0
0,28.208999633789062,0,0,25,1,82.19999694824219,0,1
0,52.349998474121094,1,0,31,4,-6.414999961853027,0,0
1,58.3380012512207,1,0,51,4,14.199999809265137,1,1
0,58.30500030517578,1,0,42,5,32.39899826049805,0,0
0,45.900001525878906,1,0,54,4,-2.049999952316284,0,0
1,79.26899719238281,1,0,34,2,-5.824999809265137,0,0
1,32.61600112915039,1,0,62,3,0,0,0
1,14.543999671936035,0,0,50,1,-5.099999904632568,0,0
1,66.8759994506836,1,0,50,4,181.66700744628906,1,1
0,44.400001525878906,1,0,36,5,8.897000312805176,0,1
1,38.00699996948242,1,1,42,5,1.100000023841858,0,0
0,10.727999687194824,0,0,61,2,2.5989999771118164,0,0
0,56.04600143432617,1,0,42,2,15.350000381469727,0,0
0,13.317000389099121,0,0,62,1,15.800999641418457,0,0
0,45.51900100708008,1,0,59,2,130.81199645996094,0,1
0,124.86000061035156,0,0,46,2,-3.8010001182556152,0,0
1,63.29100036621094,1,0,44,4,54.3650016784668,1,1
1,40.97999954223633,0,0,39,1,6.449999809265137,0,0
0,22.113000869750977,0,0,35,1,0.6990000009536743,0,1
1,42.02399826049805,1,0,32,5,-0.20000000298023224,1,0
1,20.645999908447266,0,1,44,1,3.299999952316284,1,0
1,22.881000518798828,0,0,32,4,-0.06599999964237213,1,0
1,143.3459930419922,1,0,28,2,14.5,1,0
1,47.327999114990234,1,0,55,5,24.200000762939453,1,0
1,39.404998779296875,0,0,56,1,52.54999923706055,1,1
0,26.399999618530273,1,0,42,3,0,0,0
0,42.689998626708984,0,1,47,1,-14.701000213623047,0,0
0,20.525999069213867,1,0,62,3,2.799999952316284,0,0
0,11.34000015258789,0,0,33,4,0,0,0
0,32.80500030517578,1,0,38,4,-3.200000047683716,0,0
0,16.013999938964844,0,0,61,6,4.999000072479248,0,1
0,51.590999603271484,1,1,41,4,73.35099792480469,0,1
0,33.98400115966797,0,1,28,1,-2.700000047683716,0,0
1,24.347999572753906,0,1,28,3,3.674999952316284,1,1
1,36.599998474121094,1,0,32,2,5.699999809265137,1,0
1,36.17399978637695,1,1,40,2,2.881999969482422,0,0
1,78.78299713134766,1,0,44,4,48.44599914550781,1,0
1,57.29999923706055,1,0,28,4,47.999000549316406,1,0
0,83.6520004272461,1,0,32,4,78.30000305175781,0,1
0,91.9800033569336,1,0,39,3,6.39900016784668,0,1
1,20.898000717163086,0,1,42,1,-4.099999904632568,1,0
0,45.444000244140625,1,0,61,2,215.12100219726562,0,1
1,50.082000732421875,1,0,37,3,28,0,0
1,22.559999465942383,0,0,40,1,0,0,0
0,14.579999923706055,0,1,41,3,-0.24799999594688416,0,0
0,20.591999053955078,0,0,41,3,-1.690000057220459,0,0
0,25.66200065612793,1,1,48,2,3.203000068664551,0,0
0,58.08000183105469,1,0,30,4,72.90699768066406,0,0
1,145.85400390625,1,0,45,4,51.5,1,0
1,71.34600067138672,1,0,38,3,26.700000762939453,0,0
0,10.5,0,0,25,3,-1.468000054359436,0,0
0,37.58399963378906,1,0,41,4,-0.800000011920929,0,0
0,19.253999710083008,0,0,29,3,1,0,0
0,10.496999740600586,1,0,27,4,0,0,0
0,79.0530014038086,1,0,48,2,93.5009994506836,0,1
1,48.1349983215332,1,0,36,4,35.86000061035156,1,0
0,69.552001953125,1,0,45,4,26,0,0
0,32.84400177001953,1,0,26,3,7.39900016784668,0,0
0,18.233999252319336,1,0,28,3,1.6009999513626099,0,0
0,47.178001403808594,1,0,47,5,36.69900131225586,0,1
0,21.405000686645508,0,0,29,3,-8.95199966430664,0,0
1,64.01100158691406,1,0,47,3,11.74899959564209,0,1
0,24.062999725341797,0,1,51,2,-0.050999999046325684,0,0
0,15,1,0,33,7,-0.453000009059906,0,0
0,99.33000183105469,1,1,38,3,17.406999588012695,0,1
1,83.47200012207031,1,0,36,2,33.404998779296875,1,1
1,28.049999237060547,1,0,29,4,-2.9809999465942383,1,0
0,94.47599792480469,0,0,43,3,2.671999931335449,0,1
0,28.382999420166016,0,0,28,1,6.75,0,0
0,45.816001892089844,0,0,44,3,19.242000579833984,0,1
0,41.231998443603516,1,0,28,2,7.198999881744385,0,0
1,96.81600189208984,1,0,44,4,2,1,0
1,18.55500030517578,1,1,42,2,4.763999938964844,1,0
0,18.09000015258789,1,0,41,2,-0.30000001192092896,0,0
0,16.200000762939453,1,0,51,7,-13.946999549865723,0,0
0,24.79199981689453,1,0,36,6,-1.600000023841858,0,0
1,24.582000732421875,1,0,39,3,0,0,0
1,67.80000305175781,1,0,36,2,28,0,0
0,12.170999526977539,0,0,64,1,2.131999969482422,0,1
1,23.57699966430664,0,1,38,1,4,0,0
1,31.469999313354492,1,0,53,7,-2.700000047683716,1,0
1,88.59600067138672,0,0,48,1,79.3280029296875,1,1
0,17.040000915527344,0,0,52,1,-1.2000000476837158,0,0
1,36.19200134277344,0,0,29,1,41.20000076293945,1,0
1,34.82699966430664,0,1,37,2,-8,0,0
1,29.238000869750977,1,0,53,2,57.185001373291016,1,0
1,33.176998138427734,0,0,40,1,-11.199000358581543,0,0
0,29.808000564575195,1,0,43,3,-2.9000000953674316,0,0
0,13.817999839782715,0,1,52,1,49.999000549316406,0,0
1,24.117000579833984,0,0,52,1,12.961000442504883,1,0
0,36.150001525878906,1,0,38,5,1.4140000343322754,0,0
0,25.38599967956543,0,0,27,1,12.199000358581543,0,1
1,40.08599853515625,1,0,57,2,0,0,0
0,12.03600025177002,0,0,56,3,0.20000000298023224,0,0
0,13.4399995803833,0,0,58,3,3,0,0
0,66.36000061035156,1,0,50,4,-14.201000213623047,0,0
0,33.56700134277344,1,0,49,3,-17.299999237060547,0,0
0,42.96900177001953,1,1,36,4,2.3589999675750732,0,0
1,18.375,1,0,42,7,4.159999847412109,0,0
0,21.9689998626709,0,0,51,1,3,0,0
0,17.940000534057617,0,1,32,1,0.6340000033378601,0,0
0,17.864999771118164,1,0,46,3,-1.350000023841858,0,0
0,35.22600173950195,1,0,37,6,11.399999618530273,0,0
0,48.65999984741211,0,0,50,3,20.798999786376953,0,1
0,74.1780014038086,1,0,35,4,29.71500015258789,0,0
1,21.450000762939453,0,0,54,3,9.99899959564209,0,0
0,39.95399856567383,1,0,40,3,-9.199999809265137,0,0
0,92.5979995727539,1,0,62,2,84.24800109863281,0,1
0,44.38800048828125,1,0,33,5,-1.840000033378601,0,0
0,44.7599983215332,1,0,41,4,18,0,0
1,42.92399978637695,0,1,33,1,9.100000381469727,1,0
0,42.8129997253418,1,0,42,4,12.204999923706055,0,0
1,29.375999450683594,0,1,34,1,34,1,0
1,15.300000190734863,0,0,48,1,-3.4000000953674316,1,0
0,55.81800079345703,1,0,46,4,4.875999927520752,0,0
0,110.9520034790039,1,0,52,5,345.6029968261719,0,1
0,46.79100036621094,1,1,39,4,110,0,1
1,75.2969970703125,1,1,40,5,239.1999969482422,1,1
0,28.739999771118164,0,1,39,2,2.999000072479248,0,0
0,27.006000518798828,0,0,34,1,0.009999999776482582,0,0
0,28.551000595092773,1,0,41,4,2.6480000019073486,0,1
0,14.28600025177002,0,0,27,2,-1.8009999990463257,0,0
1,50.57400131225586,1,0,38,6,8.199999809265137,1,0
1,38.81999969482422,1,1,47,5,5.324999809265137,1,0
1,36.97200012207031,0,1,26,1,11.600000381469727,1,0
0,38.54999923706055,1,0,35,2,0.22499999403953552,0,0
1,101.18699645996094,1,0,55,5,94.67500305175781,1,0
0,42.683998107910156,1,0,38,5,-0.10499999672174454,0,0
0,58.650001525878906,1,0,39,6,-0.949999988079071,0,0
0,22.253999710083008,0,1,40,1,0.7490000128746033,0,0
0,43.715999603271484,1,1,34,3,-2.200000047683716,0,0
1,36.14400100708008,1,0,30,4,-0.9269999861717224,0,0
1,39.88800048828125,0,0,54,1,27.406999588012695,1,1
0,22.62299919128418,0,0,28,1,-0.43700000643730164,0,0
1,16.643999099731445,1,0,52,2,1.5750000476837158,1,0
1,62.89500045776367,1,0,27,2,14.550000190734863,1,1
1,31.83300018310547,0,1,44,2,5.800000190734863,0,1
1,39.1619987487793,0,0,41,1,-9.892999649047852,0,0
1,17.441999435424805,0,1,63,2,52.5,1,0
0,16.5,1,0,63,3,0,0,0
0,100.62000274658203,1,0,57,3,45.400001525878906,0,1
0,56.25,1,0,44,4,15.49899959564209,0,1
0,32.3849983215332,1,1,37,4,-2.700000047683716,0,0
0,21.600000381469727,0,0,42,3,2.4000000953674316,0,0
0,30.65999984741211,1,1,48,3,5,0,0
0,73.62000274658203,1,0,46,3,157.35000610351562,0,1
0,54.060001373291016,1,0,29,3,0.05000000074505806,0,0
1,49.36800003051758,0,0,38,2,0,0,0
0,18.899999618530273,0,0,38,2,0.699999988079071,0,0
1,24.11400032043457,0,0,60,1,252.99899291992188,1,1
1,59.87699890136719,1,0,35,4,22.8700008392334,1,1
1,48.375,1,0,47,4,-1.3949999809265137,0,0
0,14.586000442504883,0,1,39,2,0.20000000298023224,0,0
0,55.31100082397461,1,1,26,2,-13.092000007629395,0,0
1,73.21199798583984,1,0,26,2,-4.199999809265137,0,0
1,44.24700164794922,1,0,56,2,73.9800033569336,1,0
0,29.700000762939453,1,0,40,4,-2.308000087738037,0,0
1,55.242000579833984,1,0,30,3,13.369999885559082,0,1
0,27.719999313354492,1,1,37,5,0.10000000149011612,0,0
0,32.316001892089844,1,0,36,5,-0.29499998688697815,0,0
0,27.84000015258789,0,0,43,3,0.30000001192092896,0,0
1,28.2450008392334,1,0,42,2,0.20000000298023224,0,0
0,46.12200164794922,1,0,63,2,41.301998138427734,0,0
0,27.329999923706055,1,0,37,4,-13.949999809265137,0,0
0,31.9950008392334,1,0,37,5,2.1500000953674316,0,0
0,28.27199935913086,1,0,63,4,3.6600000858306885,0,0
1,23.850000381469727,0,1,43,1,2.0899999141693115,0,0
0,74.1989974975586,1,0,63,2,58.099998474121094,0,0
0,15.095999717712402,1,0,52,7,0,0,0
0,36,0,1,26,1,-6,0,0
0,16.326000213623047,0,0,43,4,-6.900000095367432,0,0
1,31.049999237060547,1,0,35,3,15.25,1,0
0,53.7599983215332,0,1,34,5,2.5999999046325684,0,0
1,90.996002197265625,0,0,31,1,6.800000190734863,1,1
0,31.535999298095703,1,0,33,6,-4.63100004196167,0,0
1,14.279999732971191,0,1,30,1,0,1,0
1,46.02899932861328,1,0,39,2,9.699999809265137,1,1
0,34.058998107910156,1,0,32,3,7.099999904632568,0,0
1,44.15999984741211,0,1,27,1,37.599998474121094,1,0
1,45.900001525878906,1,0,49,2,28,0,1
0,18.288000106811523,0,0,54,2,-1.100000023841858,0,0
1,61.5,1,0,41,4,112,1,1
0,31.80299949645996,0,1,25,1,-3.880000114440918,0,0
0,10.211999893188477,1,0,36,4,-18.051000595092773,0,0
0,16.200000762939453,1,0,39,4,-2.5999999046325684,0,1
0,54.64799880981445,1,0,43,4,-2.799999952316284,0,0
0,34.35300064086914,0,0,41,2,-2.2750000953674316,0,1
0,34.323001861572266,0,0,34,2,3.630000114440918,0,0
1,52.79999923706055,1,0,51,2,100.30000305175781,0,1
0,24,1,0,32,5,-0.8999999761581421,0,0
1,62.76300048828125,1,0,39,2,96.19999694824219,0,1
1,48.720001220703125,1,0,45,3,29.924999237060547,1,0
0,30.402000427246094,1,0,48,4,-3.8499999046325684,0,0
0,91.7040023803711,1,0,50,3,9.217000007629395,0,0
0,34.93199920654297,1,0,64,3,55,0,0
0,18.45599937438965,0,1,50,1,2.5999999046325684,0,1
1,64.99500274658203,0,0,30,1,-36,1,1
0,40.6619987487793,0,0,40,3,0,0,0
1,35.33100128173828,1,0,43,3,11.729999542236328,1,0
1,16.59000015258789,0,1,36,2,-2.8499999046325684,0,0
0,12.149999618530273,0,0,40,1,0,0,0
1,34.77000045776367,1,0,55,5,18.698999404907227,1,1
1,52.74300003051758,1,0,35,5,14.800000190734863,1,0
0,23.459999084472656,1,0,51,3,0.03999999910593033,0,0
1,51.61199951171875,1,0,44,4,12.300000190734863,1,0
0,30.552000045776367,1,0,33,4,12.92300033569336,0,0
